content_id,client_id,action_rank,predicted_decline_probability,action_label,reason_code,impressions_90d,content_age_days,avg_position,days_since_last_update,content_type,main_intent
content_dbc44237b6c2,client_e629fa6598,21606,0.4775,monitor,aging_content,115,460,21.5,20,keyword article,commercial
content_0eeb488b457b,client_19581e27de,21607,0.4775,monitor,high_visibility_and_aging,15085,421,9.0,20,keyword article,transactional
content_2b7bc5797604,client_19581e27de,21608,0.4775,monitor,aging_content,111,419,22.4,20,keyword article,commercial
content_d7965153309a,client_19581e27de,21609,0.4775,monitor,aging_content,327,482,20.7,22,keyword article,transactional
content_726ec906a90d,client_d4735e3a26,21610,0.4775,monitor,aging_content,9,489,1.3,20,keyword article,informational
content_aff3f9448ca9,client_19581e27de,21611,0.4774,monitor,aging_content,319,463,13.3,22,keyword article,commercial
content_8b27b4eb1274,client_19581e27de,21612,0.4774,monitor,high_visibility,16950,126,4.8,20,keyword article,informational
content_db11fad33aad,client_19581e27de,21613,0.4774,monitor,high_visibility,18391,236,4.5,104,keyword article,informational
content_6d3ae3fc0d22,client_6208ef0f77,21614,0.4774,monitor,high_visibility,10688,286,11.4,104,keyword article,informational
content_a8178a8101ee,client_4e07408562,21615,0.4774,monitor,aging_content,981,390,9.4,104,keyword article,informational
content_beddc3499964,client_19581e27de,21616,0.4774,monitor,high_visibility_and_aging,4666,463,9.7,22,keyword article,informational
content_671f4a1e9081,client_e629fa6598,21617,0.4774,monitor,aging_content,843,502,14.2,22,keyword article,informational
content_8a1d282fbc62,client_19581e27de,21618,0.4774,monitor,aging_content,1810,482,11.2,22,keyword article,transactional
content_b8bd0bba68cd,client_19581e27de,21619,0.4774,monitor,aging_content,1937,419,5.4,22,keyword article,informational
content_7146b48d315b,client_19581e27de,21620,0.4774,monitor,aging_content,1257,463,11.5,22,keyword article,informational
content_17088b1864f5,client_19581e27de,21621,0.4773,monitor,high_visibility_and_aging,8143,480,7.7,20,keyword article,commercial
content_19bdaa296a9b,client_19581e27de,21622,0.4773,monitor,aging_content,359,445,13.5,22,keyword article,informational
content_f7876dfca965,client_19581e27de,21623,0.4773,monitor,model_flagged,758,257,44.4,104,keyword article,informational
content_58297c9b6f1b,client_19581e27de,21624,0.4773,monitor,aging_content,112,466,11.1,22,keyword article,commercial
content_11fdccb9b15f,client_19581e27de,21625,0.4772,monitor,aging_content,109,421,18.9,22,keyword article,informational
content_649a275587ec,client_3fdba35f04,21626,0.4772,monitor,high_visibility,7343,223,7.4,20,keyword article,transactional
content_cea4d8da5f8e,client_19581e27de,21627,0.4772,monitor,high_visibility_and_aging,5010,463,8.5,22,keyword article,informational
content_ded28514e22f,client_624b60c58c,21628,0.4772,monitor,high_visibility,6154,274,7.4,104,feedly article,
content_24d9e83b9e50,client_19581e27de,21629,0.4772,monitor,high_visibility_and_aging,11031,480,6.6,22,keyword article,transactional
content_421272323961,client_d4735e3a26,21630,0.4771,monitor,model_flagged,6,116,9.3,8,feedly article,
content_9ef0176b2503,client_19581e27de,21631,0.4771,monitor,high_visibility_and_aging,20323,463,7.2,22,keyword article,informational
content_abe429671051,client_e629fa6598,21632,0.4771,monitor,aging_content,19,358,30.2,20,keyword article,transactional
content_933d274de691,client_6208ef0f77,21633,0.4771,monitor,high_visibility,33539,223,29.8,104,keyword article,informational
content_d5e685b3b18e,client_19581e27de,21634,0.4771,monitor,aging_content,193,441,17.3,22,keyword article,informational
content_554fe5cca7a6,client_19581e27de,21635,0.4771,monitor,high_visibility_and_aging,12647,480,10.2,22,keyword article,commercial
content_927d200657e9,client_e629fa6598,21636,0.4771,monitor,aging_content,61,494,9.3,20,keyword article,transactional
content_38fcbdcbc456,client_19581e27de,21637,0.4771,monitor,high_visibility_and_aging,7828,480,8.2,22,keyword article,transactional
content_c76e5e55b95b,client_4e07408562,21638,0.4771,monitor,high_visibility_and_aging,4741,390,10.6,25,keyword article,informational
content_f534bfa4532c,client_2c624232cd,21639,0.4771,monitor,aging_content,154,517,18.7,11,keyword article,informational
content_fbcb09f07034,client_349c41201b,21640,0.4771,monitor,high_visibility,8742,104,5.2,20,keyword article,informational
content_2801786f9657,client_19581e27de,21641,0.4771,monitor,aging_content,2711,482,7.1,22,keyword article,informational
content_8a620616a106,client_19581e27de,21642,0.4771,monitor,aging_content,469,441,10.9,22,keyword article,informational
content_f67d8d455e50,client_19581e27de,21643,0.477,monitor,aging_content,50,463,19.7,22,keyword article,commercial
content_2d770ba1649a,client_19581e27de,21644,0.477,monitor,aging_content,2756,441,7.5,22,keyword article,informational
content_2975c9a2fabe,client_19581e27de,21645,0.477,monitor,high_visibility_and_aging,21177,480,6.3,22,keyword article,commercial
content_cab5bbdf24df,client_19581e27de,21646,0.477,monitor,model_flagged,2182,258,28.0,104,keyword article,commercial
content_d8820e82e457,client_19581e27de,21647,0.477,monitor,high_visibility,27938,313,7.3,104,keyword article,transactional
content_ea095cfb66e5,client_8722616204,21648,0.477,monitor,model_flagged,2,90,7.5,8,keyword article,informational
content_1aaa2d6516cd,client_19581e27de,21649,0.477,monitor,aging_content,2434,482,8.0,22,keyword article,informational
content_d63631a4c3a7,client_6208ef0f77,21650,0.477,monitor,high_visibility,19779,144,21.5,104,keyword article,informational
content_3ba067469805,client_19581e27de,21651,0.477,monitor,aging_content,1030,441,13.5,22,keyword article,informational
content_d4e21a886ef8,client_4e07408562,21652,0.477,monitor,high_visibility,10376,230,5.7,14,keyword article,informational
content_af440076ef0d,client_19581e27de,21653,0.4769,monitor,high_visibility,87907,124,6.0,104,keyword article,transactional
content_a50ef9230810,client_19581e27de,21654,0.4769,monitor,aging_content,3371,441,5.9,22,keyword article,informational
content_bab7f8e6fdff,client_19581e27de,21655,0.4769,monitor,high_visibility_and_aging,5137,441,9.1,20,keyword article,informational
content_4b9d47638509,client_19581e27de,21656,0.4769,monitor,high_visibility_and_aging,15586,480,5.9,22,keyword article,informational
content_af34ee645e2a,client_2c624232cd,21657,0.4769,monitor,aging_content,424,438,32.9,11,keyword article,commercial
content_008976632003,client_19581e27de,21658,0.4769,monitor,high_visibility,9318,330,3.7,104,keyword article,informational
content_04b3bde59b15,client_19581e27de,21659,0.4769,monitor,aging_content,12,482,17.9,22,keyword article,informational
content_7aaa9bde414a,client_6208ef0f77,21660,0.4768,monitor,high_visibility,11023,211,25.3,104,keyword article,commercial
content_53fb580be607,client_3fdba35f04,21661,0.4768,monitor,high_visibility_and_aging,43211,333,12.7,26,keyword article,informational
content_ab7e67e9480c,client_4e07408562,21662,0.4768,monitor,high_visibility_and_aging,25612,445,11.1,25,keyword article,informational
content_1b6b1543dc6c,client_19581e27de,21663,0.4768,monitor,high_visibility_and_aging,29258,480,6.4,20,keyword article,transactional
content_7d09afd98c81,client_6208ef0f77,21664,0.4768,monitor,high_visibility,4903,300,16.2,104,keyword article,informational
content_b115f7c74779,client_19581e27de,21665,0.4767,monitor,high_visibility,123469,313,8.0,104,keyword article,transactional
content_f1e0530622fd,client_6208ef0f77,21666,0.4767,monitor,high_visibility,12249,223,25.3,104,keyword article,informational
content_f8bafab9439b,client_e629fa6598,21667,0.4767,monitor,aging_content,101,460,8.2,22,keyword article,commercial
content_55351455d2bc,client_e629fa6598,21668,0.4767,monitor,aging_content,696,502,16.1,22,keyword article,informational
content_58c57c3c2fd9,client_6208ef0f77,21669,0.4767,monitor,high_visibility,22438,286,24.9,104,keyword article,informational
content_900ec63917ba,client_19581e27de,21670,0.4767,monitor,aging_content,1974,389,10.5,22,keyword article,informational
content_2ac6d92eda6c,client_4e07408562,21671,0.4767,monitor,high_visibility,17951,228,5.7,14,keyword article,informational
content_bbe814c133ff,client_4e07408562,21672,0.4767,monitor,aging_content,1977,504,19.7,13,keyword article,informational
content_2ddd507e0ff7,client_19581e27de,21673,0.4766,monitor,model_flagged,1764,313,7.3,104,keyword article,informational
content_25fd53576e5c,client_6208ef0f77,21674,0.4766,monitor,high_visibility,6143,286,9.0,104,keyword article,informational
content_258eaa47be6e,client_3fdba35f04,21675,0.4766,monitor,high_visibility,7791,148,8.9,20,keyword article,informational
content_2fbf317387d5,client_4e07408562,21676,0.4766,monitor,high_visibility_and_aging,6682,487,11.2,25,keyword article,informational
content_9fdeb7a636e7,client_4e07408562,21677,0.4766,monitor,aging_content,1646,347,21.0,14,keyword article,informational
content_d49833df5a55,client_2c624232cd,21678,0.4766,monitor,aging_content,54,438,17.0,22,keyword article,informational
content_782d95b2d526,client_6208ef0f77,21679,0.4766,monitor,high_visibility,32145,211,20.4,104,keyword article,commercial
content_b3f3b8b46322,client_19581e27de,21680,0.4766,monitor,aging_content,317,466,1.5,22,keyword article,transactional
content_a91d4278281f,client_19581e27de,21681,0.4766,monitor,high_visibility_and_aging,7298,466,4.0,22,keyword article,transactional
content_efca0a1fb6a7,client_9f14025af0,21682,0.4766,monitor,model_flagged,17,306,31.5,20,keyword article,commercial
content_8bb9da319780,client_19581e27de,21683,0.4765,monitor,aging_content,1685,441,13.8,22,keyword article,informational
content_466386c747aa,client_4e07408562,21684,0.4765,monitor,high_visibility_and_aging,10554,445,14.1,25,keyword article,commercial
content_479a6da15ff4,client_6208ef0f77,21685,0.4765,monitor,high_visibility,8248,299,12.2,104,keyword article,informational
content_1b20114c2e02,client_19581e27de,21686,0.4765,monitor,high_visibility,5555,236,51.3,104,keyword article,commercial
content_f237ced1ba05,client_19581e27de,21687,0.4765,monitor,high_visibility,8991,330,3.9,104,keyword article,transactional
content_d94dc4707433,client_6208ef0f77,21688,0.4765,monitor,high_visibility,8855,216,21.1,104,keyword article,informational
content_110a32997057,client_19581e27de,21689,0.4764,monitor,high_visibility,29717,330,1.5,104,keyword article,transactional
content_e1dd0983444a,client_19581e27de,21690,0.4764,monitor,high_visibility_and_aging,4540,445,9.9,22,keyword article,informational
content_1801df91427b,client_19581e27de,21691,0.4763,monitor,aging_content,1192,441,12.0,22,keyword article,informational
content_44a91994cce7,client_4e07408562,21692,0.4763,monitor,aging_content,3451,487,7.2,20,keyword article,informational
content_9b49d1d63e32,client_d4735e3a26,21693,0.4763,monitor,model_flagged,53,295,3.4,20,feedly article,
content_8aee9a1cc65c,client_2c624232cd,21694,0.4763,monitor,aging_content,17,438,18.1,22,keyword article,informational
content_9ec8d1d51909,client_6208ef0f77,21695,0.4763,monitor,high_visibility,27853,287,20.4,104,keyword article,informational
content_3bccb2bfe3a4,client_e629fa6598,21696,0.4763,monitor,aging_content,20,502,6.8,22,keyword article,informational
content_c03a6aa8f86d,client_19581e27de,21697,0.4763,monitor,high_visibility_and_aging,4738,463,9.7,22,keyword article,informational
content_c37f1f1f337e,client_19581e27de,21698,0.4763,monitor,high_visibility,19411,236,5.6,104,keyword article,informational
content_bc8ec57819c2,client_19581e27de,21699,0.4763,monitor,aging_content,637,445,7.4,22,keyword article,informational
content_b2ed00151b94,client_19581e27de,21700,0.4763,monitor,high_visibility_and_aging,5392,482,6.4,22,keyword article,informational
content_65ad5c7043f3,client_d4735e3a26,21701,0.4763,monitor,model_flagged,91,296,3.8,20,feedly article,
content_d85bce661016,client_19581e27de,21702,0.4763,monitor,model_flagged,545,313,24.1,104,keyword article,transactional
content_d2bb12bb6e21,client_19581e27de,21703,0.4763,monitor,aging_content,755,482,9.1,22,keyword article,informational
content_cb7f82dc3ddf,client_2c624232cd,21704,0.4762,monitor,aging_content,65,438,10.3,22,keyword article,informational
content_4cb529b34c51,client_19581e27de,21705,0.4762,monitor,aging_content,1963,463,10.8,22,keyword article,informational
content_9c9de366beb3,client_19581e27de,21706,0.4762,monitor,aging_content,221,482,9.3,22,keyword article,commercial
content_654ec74fd795,client_19581e27de,21707,0.4762,monitor,aging_content,1692,463,10.1,22,keyword article,informational
content_ee78be242093,client_19581e27de,21708,0.4762,monitor,aging_content,196,482,11.6,22,keyword article,informational
content_7923d8438b91,client_19581e27de,21709,0.4762,monitor,aging_content,3238,441,6.3,22,keyword article,informational
content_32cb01212a1c,client_d4735e3a26,21710,0.4762,monitor,model_flagged,16,287,9.6,20,feedly article,
content_c4a69498b444,client_19581e27de,21711,0.4762,monitor,high_visibility,15013,313,7.9,104,keyword article,transactional
content_603cb9123de6,client_19581e27de,21712,0.4761,monitor,high_visibility_and_aging,6642,480,4.7,22,keyword article,commercial
content_54d8f9de6ec2,client_19581e27de,21713,0.4761,monitor,aging_content,515,441,9.1,22,keyword article,commercial
content_431767705982,client_19581e27de,21714,0.4761,monitor,aging_content,299,389,18.7,22,keyword article,informational
content_52ac1a96dd6c,client_19581e27de,21715,0.4761,monitor,high_visibility,16584,95,5.8,20,keyword article,informational
content_441103b2e41d,client_19581e27de,21716,0.4761,monitor,aging_content,39,419,21.2,20,keyword article,commercial
content_9c81f5e84fd8,client_19581e27de,21717,0.4761,monitor,aging_content,911,480,13.9,22,keyword article,informational
content_9fe4ef93067a,client_e629fa6598,21718,0.4761,monitor,aging_content,11,460,19.3,20,keyword article,transactional
content_c2295e6ea87d,client_2c624232cd,21719,0.476,monitor,aging_content,53,438,13.8,22,keyword article,informational
content_777448f5824e,client_19581e27de,21720,0.476,monitor,model_flagged,247,256,30.3,104,keyword article,informational
content_717e384286f7,client_19581e27de,21721,0.476,monitor,high_visibility_and_aging,7547,482,6.8,22,keyword article,informational
content_0640a4e7843a,client_19581e27de,21722,0.476,monitor,aging_content,3546,482,6.4,22,keyword article,informational
content_dfbd76532fb8,client_8527a891e2,21723,0.476,monitor,aging_content,6,348,60.2,20,keyword article,informational
content_fe13a3972917,client_19581e27de,21724,0.476,monitor,high_visibility_and_aging,6495,463,8.2,20,keyword article,informational
content_ff23db597e10,client_19581e27de,21725,0.476,monitor,aging_content,1501,445,8.9,22,keyword article,commercial
content_c57990e5d51b,client_e629fa6598,21726,0.4759,monitor,aging_content,951,460,6.9,22,keyword article,informational
content_f987444c112a,client_19581e27de,21727,0.4759,monitor,aging_content,60,482,8.4,22,keyword article,informational
content_cbc0fcf44ec6,client_624b60c58c,21728,0.4759,monitor,model_flagged,852,279,7.3,104,feedly article,
content_020a0bf78894,client_6208ef0f77,21729,0.4759,monitor,high_visibility,8898,124,11.3,104,keyword article,informational
content_a83ea5213bce,client_4e07408562,21730,0.4759,monitor,high_visibility,13259,280,20.4,25,keyword article,commercial
content_32ef363bc124,client_6208ef0f77,21731,0.4759,monitor,high_visibility,4892,299,6.9,104,keyword article,commercial
content_83163890c43a,client_19581e27de,21732,0.4759,monitor,high_visibility,29822,126,3.1,104,keyword article,transactional
content_5f62f7763695,client_19581e27de,21733,0.4759,monitor,aging_content,18,463,6.1,20,keyword article,informational
content_85417ff765d1,client_e629fa6598,21734,0.4759,monitor,aging_content,57,494,7.4,20,keyword article,informational
content_40e99127750e,client_6208ef0f77,21735,0.4758,monitor,high_visibility,10425,125,22.9,104,keyword article,informational
content_cba44f33db53,client_8527a891e2,21736,0.4758,monitor,aging_content,439,348,65.8,104,keyword article,commercial
content_410f8972935d,client_19581e27de,21737,0.4758,monitor,high_visibility_and_aging,13338,362,3.4,104,keyword article,transactional
content_1cfc0e728d7d,client_19581e27de,21738,0.4758,monitor,aging_content,15,441,17.9,22,keyword article,informational
content_082346ef1b95,client_2c624232cd,21739,0.4758,monitor,aging_content,983,517,13.8,11,keyword article,informational
content_aa72e73a41d0,client_19581e27de,21740,0.4758,monitor,high_visibility,27718,126,4.8,104,keyword article,informational
content_80ccd59a719f,client_4e07408562,21741,0.4758,monitor,aging_content,2314,537,16.2,104,keyword article,informational
content_c62c6e689038,client_4e07408562,21742,0.4758,monitor,aging_content,1846,504,10.0,13,keyword article,informational
content_0a135b68c5ec,client_19581e27de,21743,0.4758,monitor,model_flagged,140,256,43.0,104,keyword article,commercial
content_5547b9aff1b0,client_e29c9c180c,21744,0.4758,monitor,aging_content,7,347,8.3,20,keyword article,informational
content_f08b09de86c9,client_19581e27de,21745,0.4757,monitor,aging_content,1729,445,16.6,22,keyword article,informational
content_fdc8df9bd949,client_e629fa6598,21746,0.4757,monitor,aging_content,83,460,8.0,22,keyword article,informational
content_7a4ac8c6b0e7,client_6208ef0f77,21747,0.4757,monitor,high_visibility,11581,300,9.0,104,keyword article,transactional
content_0b7da8c152fa,client_19581e27de,21748,0.4757,monitor,high_visibility_and_aging,22730,482,4.0,22,keyword article,transactional
content_010bfaf7be08,client_19581e27de,21749,0.4757,monitor,model_flagged,1255,329,2.3,104,keyword article,informational
content_24a3dc9b4497,client_2c624232cd,21750,0.4756,monitor,aging_content,277,517,20.0,11,keyword article,informational
content_be2b97475d4e,client_19581e27de,21751,0.4756,monitor,aging_content,360,482,7.4,22,keyword article,commercial
content_115a3aefeb72,client_19581e27de,21752,0.4755,monitor,aging_content,776,463,8.0,22,keyword article,informational
content_ce9bfda6f261,client_6208ef0f77,21753,0.4755,monitor,high_visibility,20267,236,28.5,104,keyword article,informational
content_2565eaa6a3b1,client_19581e27de,21754,0.4755,monitor,aging_content,849,445,10.1,22,keyword article,informational
content_cad8fee2a36c,client_6208ef0f77,21755,0.4755,monitor,high_visibility,31791,300,15.4,104,keyword article,informational
content_01c129ed7519,client_4e07408562,21756,0.4755,monitor,high_visibility_and_aging,6185,545,12.5,25,keyword article,informational
content_e6ae3ef88772,client_19581e27de,21757,0.4755,monitor,aging_content,2357,441,5.9,22,keyword article,informational
content_fcad8c75dc44,client_bbb965ab0c,21758,0.4755,monitor,high_visibility,4431,139,6.8,20,keyword article,informational
content_14e15edea8c6,client_19581e27de,21759,0.4754,monitor,model_flagged,619,236,36.9,104,keyword article,transactional
content_ddbef41fb722,client_19581e27de,21760,0.4752,monitor,model_flagged,688,236,37.3,104,keyword article,informational
content_a661bcd4600c,client_19581e27de,21761,0.4752,monitor,high_visibility_and_aging,13126,482,9.3,22,keyword article,informational
content_718127883cb7,client_6208ef0f77,21762,0.4752,monitor,high_visibility,15994,125,19.7,104,keyword article,informational
content_50f959fda206,client_4e07408562,21763,0.4752,monitor,high_visibility,43433,277,6.8,25,keyword article,informational
content_e9a96e9afa98,client_19581e27de,21764,0.4752,monitor,aging_content,2819,419,15.0,22,keyword article,informational
content_cd1c625b8cbb,client_19581e27de,21765,0.4752,monitor,aging_content,466,482,11.0,22,keyword article,informational
content_9b154ec7af5a,client_19581e27de,21766,0.4752,monitor,aging_content,1000,417,5.3,22,keyword article,informational
content_8a5edcf749e6,client_19581e27de,21767,0.4751,monitor,aging_content,1745,445,18.3,22,keyword article,transactional
content_30f0bcf05b17,client_19581e27de,21768,0.4751,monitor,aging_content,339,463,9.9,22,keyword article,informational
content_bc4f1ebae153,client_19581e27de,21769,0.4751,monitor,aging_content,537,482,12.2,22,keyword article,informational
content_1db3b695caf6,client_19581e27de,21770,0.4751,monitor,aging_content,112,482,20.4,22,keyword article,commercial
content_5650c3b550fc,client_bbb965ab0c,21771,0.4751,monitor,high_visibility,9654,110,4.3,15,keyword article,informational
content_2e4ffcb63e54,client_e629fa6598,21772,0.4751,monitor,aging_content,6,460,4.3,22,keyword article,commercial
content_6cd02863a511,client_19581e27de,21773,0.4751,monitor,high_visibility_and_aging,5894,417,5.2,22,keyword article,informational
content_ac9a747fae8c,client_19581e27de,21774,0.4751,monitor,aging_content,2491,445,9.4,22,keyword article,informational
content_81a91fe32bc2,client_e629fa6598,21775,0.4751,monitor,aging_content,1508,460,15.3,22,keyword article,informational
content_a570d9f7b951,client_e29c9c180c,21776,0.475,monitor,aging_content,9,348,7.7,20,keyword article,transactional
content_7322998f206f,client_19581e27de,21777,0.475,monitor,aging_content,246,445,17.9,22,keyword article,transactional
content_1110b7eac6d6,client_6208ef0f77,21778,0.475,monitor,high_visibility,12737,236,14.7,104,keyword article,informational
content_1df96c3452a7,client_19581e27de,21779,0.475,monitor,aging_content,232,389,15.0,22,keyword article,informational
content_a75522572949,client_19581e27de,21780,0.475,monitor,high_visibility_and_aging,6874,482,6.5,22,keyword article,informational
content_bdee14563748,client_19581e27de,21781,0.475,monitor,high_visibility,44083,313,4.7,104,keyword article,transactional
content_73f5e27bc2e6,client_9f14025af0,21782,0.4749,monitor,model_flagged,84,306,33.4,20,keyword article,commercial
content_0a2d643bfd24,client_d4735e3a26,21783,0.4749,monitor,aging_content,78,489,4.9,20,keyword article,
content_21fd653fa525,client_e629fa6598,21784,0.4749,monitor,aging_content,7,460,4.3,22,keyword article,transactional
content_b9f7afeded79,client_6208ef0f77,21785,0.4749,monitor,high_visibility,95333,287,19.1,104,keyword article,informational
content_7de8349cd014,client_19581e27de,21786,0.4749,monitor,high_visibility_and_aging,20167,441,7.8,22,keyword article,informational
content_628d03d823d8,client_19581e27de,21787,0.4748,monitor,model_flagged,990,329,4.0,104,keyword article,transactional
content_3f3d767eeae2,client_19581e27de,21788,0.4748,monitor,high_visibility_and_aging,8181,417,6.6,22,keyword article,informational
content_a72b7aa58806,client_19581e27de,21789,0.4748,monitor,aging_content,630,463,11.3,22,keyword article,informational
content_7ad6f30e73be,client_19581e27de,21790,0.4748,monitor,high_visibility,26555,330,5.2,104,keyword article,transactional
content_aefa7ba09b0e,client_19581e27de,21791,0.4748,monitor,aging_content,977,463,10.4,22,keyword article,informational
content_f15b56cac59f,client_e629fa6598,21792,0.4747,monitor,high_visibility_and_aging,7795,460,7.7,22,keyword article,commercial
content_d3f271710c2f,client_19581e27de,21793,0.4747,monitor,aging_content,334,421,12.4,22,keyword article,informational
content_30d516f3298d,client_19581e27de,21794,0.4747,monitor,high_visibility,5473,329,3.0,104,keyword article,transactional
content_5cd7667d3111,client_19581e27de,21795,0.4747,monitor,aging_content,2552,421,8.3,22,keyword article,commercial
content_4c930e78b5ae,client_2c624232cd,21796,0.4746,monitor,aging_content,713,438,9.0,11,keyword article,informational
content_c11e40334afd,client_19581e27de,21797,0.4746,monitor,aging_content,416,463,17.6,22,keyword article,informational
content_175e61c39e1d,client_19581e27de,21798,0.4746,monitor,model_flagged,2642,329,9.2,104,keyword article,transactional
content_d343a0428993,client_624b60c58c,21799,0.4746,monitor,model_flagged,3,105,8.0,105,feedly article,
content_5b700e6e534c,client_19581e27de,21800,0.4746,monitor,aging_content,812,463,12.2,22,keyword article,informational
content_282799492972,client_19581e27de,21801,0.4746,monitor,aging_content,234,466,13.6,22,keyword article,commercial
content_270a9a7d4ddf,client_19581e27de,21802,0.4745,monitor,high_visibility_and_aging,14900,441,3.7,22,keyword article,commercial
content_2bf26f7afc87,client_4ec9599fc2,21803,0.4745,monitor,high_visibility_and_aging,4801,445,7.6,104,keyword article,informational
content_56f4652c9b6e,client_4e07408562,21804,0.4745,monitor,high_visibility_and_aging,5463,504,6.6,25,keyword article,informational
content_b8823d76654e,client_19581e27de,21805,0.4745,monitor,model_flagged,780,256,64.4,104,keyword article,informational
content_b4aae044ca25,client_4e07408562,21806,0.4745,monitor,high_visibility_and_aging,14126,390,8.1,25,keyword article,informational
content_83c0fefa87fe,client_e629fa6598,21807,0.4745,monitor,aging_content,19,502,17.5,20,keyword article,informational
content_a818957b3a1f,client_4e07408562,21808,0.4745,monitor,high_visibility_and_aging,9847,537,9.0,25,keyword article,informational
content_a7c0affbca5a,client_e629fa6598,21809,0.4745,monitor,aging_content,29,502,9.1,22,keyword article,informational
content_819432b33e2f,client_19581e27de,21810,0.4745,monitor,high_visibility,18339,119,4.4,20,keyword article,informational
content_ff131dc63405,client_e629fa6598,21811,0.4744,monitor,aging_content,536,490,8.0,22,keyword article,transactional
content_0c56bb97a0a8,client_6208ef0f77,21812,0.4744,monitor,high_visibility,10061,286,10.7,104,keyword article,informational
content_2fab4ecc4bf4,client_19581e27de,21813,0.4744,monitor,high_visibility_and_aging,4506,482,12.6,22,keyword article,commercial
content_48845aaaf8f7,client_19581e27de,21814,0.4744,monitor,model_flagged,708,257,27.8,104,keyword article,informational
content_dbbe2caa8e08,client_f74efabef1,21815,0.4744,monitor,high_visibility,4379,104,5.5,20,keyword article,commercial
content_dd7e48ebdbf4,client_6208ef0f77,21816,0.4744,monitor,model_flagged,1772,236,19.4,104,keyword article,commercial
content_088ce6716248,client_6208ef0f77,21817,0.4744,monitor,high_visibility,20261,236,24.4,104,keyword article,commercial
content_00636cafb5a2,client_e629fa6598,21818,0.4744,monitor,aging_content,29,502,6.9,22,keyword article,informational
content_e6f51f6f49fe,client_19581e27de,21819,0.4743,monitor,aging_content,176,389,15.6,22,keyword article,transactional
content_7130619ff6ab,client_19581e27de,21820,0.4743,monitor,aging_content,2488,482,13.1,22,keyword article,informational
content_3b46c5857f8f,client_e629fa6598,21821,0.4743,monitor,aging_content,11,460,7.1,22,keyword article,commercial
content_22067cf703f3,client_19581e27de,21822,0.4743,monitor,aging_content,742,441,19.0,22,keyword article,commercial
content_265ace4a6efd,client_19581e27de,21823,0.4743,monitor,high_visibility,29506,236,4.8,104,keyword article,transactional
content_53231bec36fa,client_19581e27de,21824,0.4742,monitor,aging_content,2064,441,9.5,22,keyword article,commercial
content_e68dcaf84daf,client_19581e27de,21825,0.4742,monitor,aging_content,362,389,13.2,22,keyword article,informational
content_b0acc37254dc,client_19581e27de,21826,0.4742,monitor,model_flagged,72,313,20.2,104,keyword article,informational
content_c7541a72852f,client_2c624232cd,21827,0.4742,monitor,aging_content,128,438,36.8,11,keyword article,informational
content_722ffb69f94a,client_6208ef0f77,21828,0.4742,monitor,high_visibility,18698,229,18.3,104,keyword article,informational
content_71599e455a1a,client_19581e27de,21829,0.4742,monitor,aging_content,1359,419,20.5,22,keyword article,informational
content_d03bc74fbc30,client_e629fa6598,21830,0.4742,monitor,aging_content,41,502,12.1,20,keyword article,transactional
content_937630f98a1c,client_19581e27de,21831,0.4742,monitor,model_flagged,512,257,31.7,104,keyword article,transactional
content_d33b55fbe52c,client_19581e27de,21832,0.4742,monitor,aging_content,2663,445,14.3,22,keyword article,commercial
content_747a3232517a,client_19581e27de,21833,0.4741,monitor,aging_content,3001,482,7.8,22,keyword article,informational
content_9bcaf147442e,client_3fdba35f04,21834,0.4741,monitor,high_visibility_and_aging,5640,460,6.2,104,keyword article,commercial
content_6a1a7601fac9,client_19581e27de,21835,0.4741,monitor,aging_content,530,466,13.2,22,keyword article,informational
content_dc731f13f58f,client_19581e27de,21836,0.4741,monitor,aging_content,965,441,11.4,22,keyword article,informational
content_a08b0718a2ab,client_e29c9c180c,21837,0.4741,monitor,aging_content,6,347,19.0,20,keyword article,informational
content_1040deaffe20,client_9f14025af0,21838,0.4741,monitor,aging_content,12,335,6.9,151,keyword article,informational
content_0be305aa3ae0,client_6208ef0f77,21839,0.4741,monitor,high_visibility,14600,211,23.0,104,keyword article,commercial
content_d36074df168f,client_3fdba35f04,21840,0.4741,monitor,high_visibility,8322,284,9.2,26,keyword article,transactional
content_e643a3031f99,client_19581e27de,21841,0.474,monitor,high_visibility_and_aging,4068,466,12.1,22,keyword article,informational
content_aee4cac52d9e,client_19581e27de,21842,0.474,monitor,high_visibility_and_aging,11769,441,6.2,22,keyword article,transactional
content_45b120bb0885,client_4e07408562,21843,0.474,monitor,high_visibility_and_aging,5374,545,9.6,25,keyword article,informational
content_7fc44f087081,client_6208ef0f77,21844,0.474,monitor,high_visibility,10879,236,18.3,104,keyword article,transactional
content_12fa2bc705f3,client_19581e27de,21845,0.474,monitor,high_visibility_and_aging,6215,441,5.5,22,keyword article,informational
content_d04b51f500c0,client_19581e27de,21846,0.474,monitor,aging_content,18,445,6.7,22,keyword article,informational
content_8a2109d75503,client_e29c9c180c,21847,0.474,monitor,model_flagged,6,321,17.7,20,keyword article,transactional
content_75b174ad7329,client_19581e27de,21848,0.474,monitor,model_flagged,574,257,52.3,104,keyword article,informational
content_eb1faf03fa3f,client_19581e27de,21849,0.474,monitor,aging_content,352,421,8.7,22,keyword article,commercial
content_92f4d5bb712a,client_19581e27de,21850,0.474,monitor,high_visibility_and_aging,17431,445,7.5,20,keyword article,informational
